Txn ID,Date,Customer ID,City,State,Category,Payment Mode,Amount (₹),Returned
TXN-00285,2024-08-09,CUST-2143,Delhi,Delhi,Personal Care,UPI,8854,1
TXN-00286,2023-04-18,CUST-1887,Chennai,Tamil Nadu,Books & Media,UPI,1471,0
TXN-00287,2024-04-22,CUST-1784,Delhi,Delhi,Apparel,UPI,1526,0
TXN-00288,2023-11-25,CUST-1241,Kolkata,West Bengal,Personal Care,UPI,2176,0
TXN-00289,2023-05-04,CUST-1346,Bengaluru,Karnataka,Home & Living,Debit Card,477,0
TXN-00290,2024-03-30,CUST-1633,Kolkata,West Bengal,Home & Living,UPI,582,0
TXN-00291,2023-02-12,CUST-1771,Delhi,Delhi,Food & Grocery,Debit Card,5497,1
TXN-00292,2023-11-13,CUST-2295,Chennai,Tamil Nadu,Home & Living,Credit Card,605,0
TXN-00293,2023-05-29,CUST-1269,Delhi,Delhi,Personal Care,UPI,2210,0
TXN-00294,2024-11-17,CUST-1152,Ahmedabad,Gujarat,Food & Grocery,UPI,7339,0
TXN-00295,2023-02-19,CUST-1661,Bengaluru,Karnataka,Personal Care,UPI,1714,0
TXN-00296,2023-08-12,CUST-1569,Hyderabad,Telangana,Sports,Debit Card,4241,0
TXN-00297,2024-08-24,CUST-2371,Pune,Maharashtra,Food & Grocery,Credit Card,2748,1
TXN-00298,2023-05-22,CUST-2119,Mumbai,Maharashtra,Apparel,UPI,5201,0
TXN-00299,2023-07-05,CUST-1344,Delhi,Delhi,Personal Care,UPI,817,0
TXN-00300,2023-03-20,CUST-1715,Ahmedabad,Gujarat,Books & Media,UPI,1186,0
TXN-00301,2023-11-30,CUST-1796,Bengaluru,Karnataka,Food & Grocery,UPI,8762,0
TXN-00302,2023-02-28,CUST-2302,Delhi,Delhi,Food & Grocery,Cash,706,0
TXN-00303,2024-09-03,CUST-1618,Mumbai,Maharashtra,Home & Living,Cash,2966,0
TXN-00304,2023-10-20,CUST-2345,Chennai,Tamil Nadu,Electronics,UPI,730,0
TXN-00305,2024-01-20,CUST-1405,Pune,Maharashtra,Sports,Net Banking,615,0
TXN-00306,2023-10-14,CUST-1620,Mumbai,Maharashtra,Personal Care,UPI,3059,0
TXN-00307,2024-12-24,CUST-1352,Mumbai,Maharashtra,Apparel,UPI,1227,0
TXN-00308,2024-07-02,CUST-1600,Kolkata,West Bengal,Personal Care,UPI,3019,0
TXN-00309,2024-03-20,CUST-1499,Kolkata,West Bengal,Home & Living,Debit Card,2212,0
TXN-00310,2023-12-25,CUST-2384,Mumbai,Maharashtra,Personal Care,UPI,494,0
TXN-00311,2023-09-02,CUST-2039,Kolkata,West Bengal,Home & Living,Debit Card,671,0
TXN-00312,2024-03-05,CUST-1233,Pune,Maharashtra,Food & Grocery,UPI,5361,0
TXN-00313,2024-10-31,CUST-2493,Mumbai,Maharashtra,Electronics,Debit Card,5079,1
TXN-00314,2023-07-31,CUST-2328,Kolkata,West Bengal,Apparel,UPI,2155,0
TXN-00315,2023-07-07,CUST-1384,Delhi,Delhi,Personal Care,Net Banking,2737,0
TXN-00316,2024-05-11,CUST-1853,Hyderabad,Telangana,Apparel,Debit Card,856,0
TXN-00317,2023-09-01,CUST-1274,Bengaluru,Karnataka,Sports,Cash,1014,0
TXN-00318,2023-01-24,CUST-1523,Pune,Maharashtra,Sports,Debit Card,1996,0
TXN-00319,2023-04-10,CUST-1044,Hyderabad,Telangana,Home & Living,Credit Card,5918,0
TXN-00320,2024-07-17,CUST-1168,Hyderabad,Telangana,Books & Media,UPI,3880,0
TXN-00321,2024-04-15,CUST-1468,Hyderabad,Telangana,Books & Media,Debit Card,1134,0
TXN-00322,2024-07-03,CUST-1768,Ahmedabad,Gujarat,Books & Media,Net Banking,749,0
TXN-00323,2023-07-30,CUST-1351,Chennai,Tamil Nadu,Home & Living,UPI,2865,0
TXN-00324,2023-12-03,CUST-1475,Mumbai,Maharashtra,Apparel,Credit Card,9256,0
TXN-00325,2024-12-02,CUST-1563,Hyderabad,Telangana,Personal Care,UPI,270,0
TXN-00326,2024-07-02,CUST-2226,Bengaluru,Karnataka,Food & Grocery,UPI,19141,0
TXN-00327,2023-05-25,CUST-1704,Chennai,Tamil Nadu,Apparel,Debit Card,7464,0
TXN-00328,2023-03-04,CUST-1024,Delhi,Delhi,Apparel,UPI,5303,0
TXN-00329,2023-02-12,CUST-1336,Ahmedabad,Gujarat,Apparel,Debit Card,1916,0
TXN-00330,2024-03-09,CUST-2431,Ahmedabad,Gujarat,Sports,Cash,841,0
TXN-00331,2024-10-22,CUST-1203,Pune,Maharashtra,Sports,Credit Card,3182,1
TXN-00332,2023-08-07,CUST-2177,Ahmedabad,Gujarat,Books & Media,Credit Card,2329,0
TXN-00333,2024-08-23,CUST-1789,Chennai,Tamil Nadu,Sports,UPI,704,0
TXN-00334,2024-02-02,CUST-2446,Pune,Maharashtra,Food & Grocery,Credit Card,1691,0
TXN-00335,2023-02-13,CUST-1678,Kolkata,West Bengal,Books & Media,Debit Card,191,0
TXN-00336,2023-01-16,CUST-1819,Pune,Maharashtra,Electronics,Cash,2775,0
TXN-00337,2024-02-05,CUST-1644,Hyderabad,Telangana,Electronics,UPI,3385,0
TXN-00338,2024-03-21,CUST-1711,Ahmedabad,Gujarat,Sports,Cash,702,0
TXN-00339,2024-01-09,CUST-2356,Bengaluru,Karnataka,Personal Care,Credit Card,5549,0
TXN-00340,2024-08-03,CUST-1148,Hyderabad,Telangana,Apparel,UPI,4814,0
TXN-00341,2023-12-27,CUST-1296,Delhi,Delhi,Apparel,UPI,4083,0
TXN-00342,2023-10-02,CUST-2251,Pune,Maharashtra,Home & Living,Debit Card,1628,0
TXN-00343,2023-11-03,CUST-2431,Kolkata,West Bengal,Electronics,Debit Card,3115,0
TXN-00344,2024-11-08,CUST-1110,Chennai,Tamil Nadu,Food & Grocery,Debit Card,3159,0
TXN-00345,2024-05-07,CUST-2315,Bengaluru,Karnataka,Food & Grocery,Debit Card,216,0
TXN-00346,2024-07-14,CUST-2139,Mumbai,Maharashtra,Food & Grocery,UPI,1707,0
TXN-00347,2023-06-22,CUST-2488,Hyderabad,Telangana,Sports,UPI,881,0
TXN-00348,2024-08-28,CUST-2492,Pune,Maharashtra,Food & Grocery,Debit Card,585,0
TXN-00349,2023-02-01,CUST-1301,Mumbai,Maharashtra,Electronics,Credit Card,2659,0
TXN-00350,2023-03-27,CUST-1059,Mumbai,Maharashtra,Apparel,Credit Card,2872,0
TXN-00351,2024-07-02,CUST-1171,Chennai,Tamil Nadu,Food & Grocery,Credit Card,1936,1
TXN-00352,2023-11-03,CUST-1995,Mumbai,Maharashtra,Food & Grocery,Debit Card,2321,0
TXN-00353,2023-08-31,CUST-2117,Hyderabad,Telangana,Books & Media,Cash,698,0
TXN-00354,2023-01-11,CUST-2301,Hyderabad,Telangana,Apparel,Net Banking,2862,0
TXN-00355,2024-05-09,CUST-2326,Ahmedabad,Gujarat,Books & Media,Debit Card,7015,0
TXN-00356,2024-10-18,CUST-1402,Chennai,Tamil Nadu,Food & Grocery,Debit Card,2869,0
TXN-00357,2023-12-20,CUST-1230,Kolkata,West Bengal,Personal Care,Cash,2337,0
TXN-00358,2023-01-04,CUST-1365,Chennai,Tamil Nadu,Home & Living,UPI,349,0
TXN-00359,2024-06-19,CUST-2216,Chennai,Tamil Nadu,Apparel,Credit Card,929,0
TXN-00360,2024-11-12,CUST-2213,Bengaluru,Karnataka,Food & Grocery,UPI,579,0
TXN-00361,2024-11-23,CUST-2233,Chennai,Tamil Nadu,Sports,UPI,1001,0
TXN-00362,2024-07-17,CUST-1590,Hyderabad,Telangana,Food & Grocery,UPI,2355,0
TXN-00363,2024-06-01,CUST-1853,Chennai,Tamil Nadu,Books & Media,UPI,1527,0
TXN-00364,2024-03-25,CUST-1437,Chennai,Tamil Nadu,Home & Living,Credit Card,1671,0
TXN-00365,2023-08-18,CUST-1902,Kolkata,West Bengal,Apparel,UPI,3261,0
TXN-00366,2023-01-09,CUST-1477,Bengaluru,Karnataka,Books & Media,Debit Card,623,0
TXN-00367,2024-11-29,CUST-1894,Pune,Maharashtra,Personal Care,UPI,1783,0
TXN-00368,2023-09-20,CUST-1297,Chennai,Tamil Nadu,Books & Media,Net Banking,3017,0
TXN-00369,2024-07-02,CUST-1923,Ahmedabad,Gujarat,Personal Care,Debit Card,922,0
TXN-00370,2023-04-30,CUST-2235,Bengaluru,Karnataka,Books & Media,Debit Card,617,0
TXN-00371,2023-03-04,CUST-2451,Kolkata,West Bengal,Personal Care,Debit Card,1671,0
TXN-00372,2024-03-24,CUST-1555,Ahmedabad,Gujarat,Home & Living,UPI,958,0
TXN-00373,2023-03-13,CUST-1712,Bengaluru,Karnataka,Home & Living,UPI,934,0
TXN-00374,2023-09-01,CUST-2183,Hyderabad,Telangana,Food & Grocery,Credit Card,2041,0
TXN-00375,2023-12-22,CUST-1382,Ahmedabad,Gujarat,Apparel,Net Banking,2253,0
TXN-00376,2024-09-18,CUST-1831,Delhi,Delhi,Food & Grocery,UPI,1472,0
TXN-00377,2023-11-21,CUST-1124,Bengaluru,Karnataka,Apparel,UPI,741,0
TXN-00378,2023-10-05,CUST-2015,Hyderabad,Telangana,Apparel,UPI,1424,0
TXN-00379,2024-08-29,CUST-1374,Bengaluru,Karnataka,Apparel,Cash,1478,0
TXN-00380,2024-07-23,CUST-1372,Delhi,Delhi,Electronics,UPI,1298,0
TXN-00381,2024-11-30,CUST-1539,Ahmedabad,Gujarat,Food & Grocery,UPI,1065,0
TXN-00382,2024-06-23,CUST-2199,Pune,Maharashtra,Books & Media,Credit Card,562,0
TXN-00383,2024-03-03,CUST-1298,Chennai,Tamil Nadu,Personal Care,Net Banking,4630,0
TXN-00384,2024-04-17,CUST-1723,Delhi,Delhi,Books & Media,UPI,3538,0
TXN-00385,2023-11-02,CUST-1351,Ahmedabad,Gujarat,Books & Media,Net Banking,5868,0
TXN-00386,2023-10-27,CUST-1548,Ahmedabad,Gujarat,Electronics,Debit Card,2372,0
TXN-00387,2023-09-12,CUST-2285,Kolkata,West Bengal,Food & Grocery,Credit Card,351,0
TXN-00388,2024-11-19,CUST-1422,Bengaluru,Karnataka,Sports,UPI,742,0
TXN-00389,2024-04-15,CUST-1424,Pune,Maharashtra,Personal Care,Cash,2855,1
TXN-00390,2024-04-27,CUST-1432,Bengaluru,Karnataka,Food & Grocery,UPI,1915,0
TXN-00391,2023-05-12,CUST-1990,Pune,Maharashtra,Apparel,Credit Card,3680,0
TXN-00392,2024-07-25,CUST-2018,Chennai,Tamil Nadu,Apparel,Debit Card,3525,0
TXN-00393,2024-10-30,CUST-1888,Bengaluru,Karnataka,Electronics,Cash,595,0
TXN-00394,2023-03-31,CUST-2394,Ahmedabad,Gujarat,Sports,Debit Card,966,0
TXN-00395,2023-06-03,CUST-1600,Ahmedabad,Gujarat,Electronics,UPI,488,0
TXN-00396,2024-07-19,CUST-1059,Kolkata,West Bengal,Electronics,UPI,8024,0
TXN-00397,2024-07-28,CUST-1212,Mumbai,Maharashtra,Electronics,Cash,751,0
TXN-00398,2024-04-08,CUST-2335,Hyderabad,Telangana,Books & Media,UPI,883,0
TXN-00399,2023-03-11,CUST-2259,Delhi,Delhi,Food & Grocery,UPI,683,0
TXN-00400,2024-07-06,CUST-1682,Pune,Maharashtra,Apparel,Cash,1059,0
TXN-00401,2024-02-04,CUST-1639,Pune,Maharashtra,Home & Living,Credit Card,1443,0
TXN-00402,2023-02-11,CUST-1832,Mumbai,Maharashtra,Food & Grocery,Cash,5282,0
TXN-00403,2024-08-09,CUST-2115,Delhi,Delhi,Books & Media,Credit Card,1348,0
TXN-00404,2024-09-06,CUST-2418,Hyderabad,Telangana,Electronics,Credit Card,5504,0
TXN-00405,2024-09-21,CUST-2155,Hyderabad,Telangana,Food & Grocery,Credit Card,2602,0
TXN-00406,2024-08-09,CUST-2349,Chennai,Tamil Nadu,Apparel,UPI,961,0
TXN-00407,2023-05-20,CUST-1749,Mumbai,Maharashtra,Books & Media,UPI,1863,0
TXN-00408,2023-03-18,CUST-2090,Kolkata,West Bengal,Books & Media,Debit Card,2867,0
TXN-00409,2023-10-21,CUST-1817,Hyderabad,Telangana,Apparel,Debit Card,4006,0
TXN-00410,2023-11-01,CUST-2404,Delhi,Delhi,Electronics,Credit Card,2038,0
TXN-00411,2023-07-05,CUST-1162,Mumbai,Maharashtra,Books & Media,UPI,633,0
TXN-00412,2023-10-26,CUST-1476,Ahmedabad,Gujarat,Personal Care,Credit Card,1442,0
TXN-00413,2024-10-31,CUST-1789,Delhi,Delhi,Sports,Credit Card,6902,0
TXN-00414,2024-09-11,CUST-1241,Chennai,Tamil Nadu,Books & Media,UPI,1995,0
TXN-00415,2024-06-07,CUST-1608,Chennai,Tamil Nadu,Apparel,Cash,970,0
TXN-00416,2024-12-29,CUST-1281,Kolkata,West Bengal,Electronics,UPI,3581,0
TXN-00417,2024-03-21,CUST-2318,Mumbai,Maharashtra,Home & Living,Credit Card,5811,0
TXN-00418,2023-07-28,CUST-1457,Delhi,Delhi,Personal Care,UPI,4738,0
TXN-00419,2023-09-17,CUST-1188,Hyderabad,Telangana,Food & Grocery,UPI,2417,0
TXN-00420,2024-03-22,CUST-2185,Mumbai,Maharashtra,Electronics,UPI,512,0
TXN-00421,2024-07-26,CUST-1750,Ahmedabad,Gujarat,Food & Grocery,Cash,543,0
TXN-00422,2024-08-10,CUST-1825,Kolkata,West Bengal,Food & Grocery,Credit Card,829,0
TXN-00423,2023-06-28,CUST-1746,Hyderabad,Telangana,Apparel,UPI,7458,0
TXN-00424,2024-10-10,CUST-1962,Bengaluru,Karnataka,Sports,UPI,3588,0
TXN-00425,2024-03-01,CUST-2396,Chennai,Tamil Nadu,Electronics,Credit Card,3226,0
TXN-00426,2024-04-09,CUST-2362,Delhi,Delhi,Electronics,Debit Card,2404,0
TXN-00427,2024-12-03,CUST-2270,Mumbai,Maharashtra,Food & Grocery,Credit Card,1607,0
TXN-00428,2023-12-23,CUST-1809,Hyderabad,Telangana,Home & Living,Net Banking,1609,0
TXN-00429,2024-09-17,CUST-1435,Bengaluru,Karnataka,Books & Media,Debit Card,2551,0
TXN-00430,2023-10-26,CUST-2377,Mumbai,Maharashtra,Food & Grocery,UPI,1206,0
TXN-00431,2024-03-26,CUST-2237,Mumbai,Maharashtra,Books & Media,Cash,588,0
TXN-00432,2023-06-13,CUST-1133,Ahmedabad,Gujarat,Apparel,Credit Card,4862,0
TXN-00433,2023-10-19,CUST-2465,Pune,Maharashtra,Home & Living,UPI,2654,0
TXN-00434,2024-06-19,CUST-1927,Ahmedabad,Gujarat,Home & Living,Credit Card,994,0
TXN-00435,2023-07-25,CUST-1372,Hyderabad,Telangana,Personal Care,UPI,3861,0
TXN-00436,2024-11-06,CUST-1854,Pune,Maharashtra,Food & Grocery,Credit Card,421,0
TXN-00437,2024-05-31,CUST-1924,Bengaluru,Karnataka,Apparel,Cash,4116,0
TXN-00438,2023-05-16,CUST-1799,Hyderabad,Telangana,Personal Care,UPI,10536,0
TXN-00439,2024-04-30,CUST-1262,Mumbai,Maharashtra,Electronics,Credit Card,9256,0
TXN-00440,2023-08-19,CUST-1509,Chennai,Tamil Nadu,Electronics,Debit Card,759,0
TXN-00441,2024-03-23,CUST-1394,Hyderabad,Telangana,Personal Care,UPI,2561,1
TXN-00442,2023-10-02,CUST-1351,Delhi,Delhi,Books & Media,Net Banking,6152,0
TXN-00443,2024-10-15,CUST-2099,Kolkata,West Bengal,Personal Care,Cash,574,0
TXN-00444,2023-04-21,CUST-1610,Chennai,Tamil Nadu,Books & Media,UPI,1830,0
TXN-00445,2024-03-03,CUST-1047,Chennai,Tamil Nadu,Food & Grocery,Debit Card,2342,0
TXN-00446,2023-12-20,CUST-1602,Ahmedabad,Gujarat,Sports,UPI,458,0
TXN-00447,2023-10-18,CUST-1445,Kolkata,West Bengal,Food & Grocery,UPI,2644,0
TXN-00448,2023-05-10,CUST-2106,Chennai,Tamil Nadu,Sports,UPI,628,1
TXN-00449,2024-01-31,CUST-1327,Mumbai,Maharashtra,Food & Grocery,Debit Card,2454,0
TXN-00450,2023-01-10,CUST-2335,Chennai,Tamil Nadu,Sports,UPI,2517,0
TXN-00451,2024-05-23,CUST-2488,Mumbai,Maharashtra,Personal Care,UPI,957,0
TXN-00452,2023-08-09,CUST-1658,Delhi,Delhi,Electronics,Credit Card,19188,0
TXN-00453,2023-06-05,CUST-2464,Mumbai,Maharashtra,Food & Grocery,Credit Card,486,0
TXN-00454,2024-10-24,CUST-1540,Pune,Maharashtra,Books & Media,UPI,1132,0
TXN-00455,2024-07-20,CUST-1370,Bengaluru,Karnataka,Personal Care,Debit Card,2273,0
TXN-00456,2023-07-27,CUST-1981,Chennai,Tamil Nadu,Sports,Net Banking,1529,0
TXN-00457,2023-12-03,CUST-1936,Mumbai,Maharashtra,Home & Living,Credit Card,961,0
TXN-00458,2024-02-11,CUST-1089,Mumbai,Maharashtra,Food & Grocery,Net Banking,588,0
TXN-00459,2024-05-21,CUST-1084,Hyderabad,Telangana,Sports,Credit Card,7208,0
TXN-00460,2024-06-13,CUST-1324,Delhi,Delhi,Home & Living,Cash,6512,0
TXN-00461,2023-06-11,CUST-2093,Hyderabad,Telangana,Apparel,Cash,556,0
TXN-00462,2023-10-28,CUST-2070,Pune,Maharashtra,Sports,UPI,1606,0
TXN-00463,2023-11-21,CUST-1817,Mumbai,Maharashtra,Apparel,Net Banking,1668,0
TXN-00464,2024-01-21,CUST-1134,Chennai,Tamil Nadu,Sports,Debit Card,42523,0
TXN-00465,2024-01-30,CUST-1845,Chennai,Tamil Nadu,Apparel,UPI,22248,0
TXN-00466,2023-11-21,CUST-2193,Kolkata,West Bengal,Apparel,Cash,12069,0
TXN-00467,2024-04-08,CUST-1240,Hyderabad,Telangana,Apparel,Credit Card,2585,0
TXN-00468,2023-09-12,CUST-1999,Mumbai,Maharashtra,Electronics,Debit Card,4369,0
TXN-00469,2024-03-19,CUST-2002,Ahmedabad,Gujarat,Personal Care,UPI,2092,0
TXN-00470,2024-05-04,CUST-1001,Bengaluru,Karnataka,Electronics,Credit Card,5006,0
TXN-00471,2024-09-20,CUST-1229,Kolkata,West Bengal,Books & Media,UPI,1898,0
TXN-00472,2024-09-14,CUST-2178,Pune,Maharashtra,Electronics,Credit Card,7490,0
TXN-00473,2023-02-23,CUST-2162,Mumbai,Maharashtra,Books & Media,Cash,1461,0
TXN-00474,2024-09-05,CUST-2228,Ahmedabad,Gujarat,Electronics,Cash,3012,0
TXN-00475,2023-09-04,CUST-2085,Kolkata,West Bengal,Apparel,UPI,793,0
TXN-00476,2023-03-17,CUST-1319,Delhi,Delhi,Books & Media,Debit Card,1584,0
TXN-00477,2024-09-05,CUST-1221,Kolkata,West Bengal,Books & Media,Credit Card,990,0
TXN-00478,2023-04-15,CUST-1836,Delhi,Delhi,Apparel,UPI,150,0
TXN-00479,2024-12-06,CUST-2156,Kolkata,West Bengal,Sports,Debit Card,821,0
TXN-00480,2023-06-07,CUST-1407,Kolkata,West Bengal,Home & Living,Debit Card,935,0
TXN-00481,2024-06-12,CUST-2366,Ahmedabad,Gujarat,Home & Living,UPI,3020,0
TXN-00482,2023-01-20,CUST-1426,Ahmedabad,Gujarat,Personal Care,Cash,385,1
TXN-00483,2024-01-11,CUST-2195,Mumbai,Maharashtra,Sports,UPI,1719,0
TXN-00484,2024-10-06,CUST-2264,Chennai,Tamil Nadu,Electronics,Credit Card,2050,0
TXN-00485,2024-06-06,CUST-1221,Hyderabad,Telangana,Apparel,UPI,7202,0
TXN-00486,2023-08-29,CUST-1643,Chennai,Tamil Nadu,Food & Grocery,Debit Card,2080,0
TXN-00487,2023-05-05,CUST-1683,Bengaluru,Karnataka,Food & Grocery,Debit Card,5486,0
TXN-00488,2024-10-12,CUST-2182,Bengaluru,Karnataka,Electronics,Debit Card,2558,0
TXN-00489,2023-10-07,CUST-1018,Delhi,Delhi,Personal Care,UPI,2509,0
TXN-00490,2024-06-05,CUST-1615,Bengaluru,Karnataka,Sports,UPI,769,0
TXN-00491,2023-01-20,CUST-1218,Mumbai,Maharashtra,Apparel,Debit Card,2938,0
TXN-00492,2023-10-15,CUST-2093,Pune,Maharashtra,Sports,UPI,446,0
TXN-00493,2023-01-18,CUST-2350,Bengaluru,Karnataka,Personal Care,Credit Card,5283,0
TXN-00494,2024-08-04,CUST-1677,Hyderabad,Telangana,Food & Grocery,Credit Card,3572,0
TXN-00495,2023-07-13,CUST-1270,Pune,Maharashtra,Food & Grocery,Cash,1182,0
TXN-00496,2023-03-17,CUST-2408,Chennai,Tamil Nadu,Home & Living,Credit Card,1760,0
TXN-00497,2024-09-06,CUST-2075,Ahmedabad,Gujarat,Home & Living,UPI,2842,0
TXN-00498,2023-08-03,CUST-2188,Chennai,Tamil Nadu,Home & Living,Debit Card,1282,0
TXN-00499,2024-01-21,CUST-2327,Pune,Maharashtra,Personal Care,Credit Card,839,0
TXN-00500,2023-08-11,CUST-1725,Delhi,Delhi,Books & Media,Credit Card,869,0
TXN-00501,2024-08-26,CUST-1321,Mumbai,Maharashtra,Food & Grocery,UPI,4225,0
TXN-00502,2024-08-25,CUST-2427,Chennai,Tamil Nadu,Food & Grocery,UPI,624,0
TXN-00503,2024-02-25,CUST-1680,Ahmedabad,Gujarat,Books & Media,UPI,8120,0
TXN-00504,2024-02-27,CUST-1852,Ahmedabad,Gujarat,Books & Media,Debit Card,12220,0
TXN-00505,2023-06-05,CUST-1069,Ahmedabad,Gujarat,Sports,UPI,3581,0
TXN-00506,2024-03-25,CUST-1762,Bengaluru,Karnataka,Personal Care,UPI,1237,0
TXN-00507,2024-12-04,CUST-1064,Delhi,Delhi,Food & Grocery,UPI,287,0
TXN-00508,2024-08-06,CUST-1439,Chennai,Tamil Nadu,Home & Living,UPI,6395,0
TXN-00509,2023-11-15,CUST-1448,Kolkata,West Bengal,Books & Media,Credit Card,1623,0
TXN-00510,2024-06-28,CUST-1197,Kolkata,West Bengal,Sports,UPI,2320,0
TXN-00511,2023-06-14,CUST-1533,Ahmedabad,Gujarat,Sports,UPI,1930,0
TXN-00512,2023-08-02,CUST-2443,Pune,Maharashtra,Books & Media,Credit Card,1053,0
TXN-00513,2024-07-01,CUST-1249,Mumbai,Maharashtra,Personal Care,UPI,3647,1
TXN-00514,2023-07-25,CUST-2433,Hyderabad,Telangana,Sports,UPI,1343,0
TXN-00515,2024-03-16,CUST-1526,Chennai,Tamil Nadu,Personal Care,Cash,3545,0
TXN-00516,2024-05-14,CUST-1914,Kolkata,West Bengal,Food & Grocery,Cash,1660,0
TXN-00517,2024-05-12,CUST-1103,Bengaluru,Karnataka,Food & Grocery,Debit Card,515,0
TXN-00518,2023-12-02,CUST-1439,Hyderabad,Telangana,Home & Living,UPI,1913,0
TXN-00519,2023-08-08,CUST-1611,Pune,Maharashtra,Home & Living,Cash,1189,1
TXN-00520,2023-09-08,CUST-1521,Delhi,Delhi,Food & Grocery,UPI,1194,0
TXN-00521,2024-08-29,CUST-2374,Delhi,Delhi,Home & Living,UPI,1564,0
TXN-00522,2024-06-07,CUST-1036,Delhi,Delhi,Sports,UPI,2038,0
TXN-00523,2024-11-17,CUST-1255,Pune,Maharashtra,Sports,UPI,335,0
TXN-00524,2023-11-11,CUST-1158,Ahmedabad,Gujarat,Food & Grocery,Debit Card,1122,0
TXN-00525,2023-04-21,CUST-1535,Mumbai,Maharashtra,Home & Living,UPI,909,0
TXN-00526,2023-12-08,CUST-2151,Delhi,Delhi,Home & Living,Debit Card,1152,0
TXN-00527,2024-09-05,CUST-1743,Mumbai,Maharashtra,Books & Media,UPI,883,0
TXN-00528,2023-02-10,CUST-1588,Ahmedabad,Gujarat,Books & Media,Debit Card,16061,0
TXN-00529,2024-08-30,CUST-2165,Pune,Maharashtra,Books & Media,UPI,1141,0
TXN-00530,2023-10-06,CUST-1128,Kolkata,West Bengal,Home & Living,UPI,6116,0
TXN-00531,2023-04-19,CUST-1340,Bengaluru,Karnataka,Personal Care,Credit Card,2606,0
TXN-00532,2024-12-01,CUST-2051,Chennai,Tamil Nadu,Books & Media,Credit Card,4513,0
TXN-00533,2023-09-04,CUST-2340,Delhi,Delhi,Sports,UPI,459,0
TXN-00534,2024-08-13,CUST-2453,Ahmedabad,Gujarat,Books & Media,UPI,4086,1
TXN-00535,2024-05-17,CUST-1844,Bengaluru,Karnataka,Sports,Net Banking,2856,0
TXN-00536,2023-07-11,CUST-1113,Hyderabad,Telangana,Personal Care,Debit Card,745,0
TXN-00537,2024-09-02,CUST-2368,Pune,Maharashtra,Sports,Credit Card,7330,0
TXN-00538,2024-06-16,CUST-2413,Hyderabad,Telangana,Food & Grocery,UPI,4886,0
TXN-00539,2024-09-22,CUST-1704,Delhi,Delhi,Home & Living,Debit Card,2230,0
TXN-00540,2024-02-13,CUST-1744,Hyderabad,Telangana,Electronics,UPI,519,1
TXN-00541,2023-05-20,CUST-1935,Pune,Maharashtra,Apparel,UPI,3704,0
TXN-00542,2024-06-16,CUST-1434,Kolkata,West Bengal,Apparel,Cash,1635,0
TXN-00543,2024-02-13,CUST-1385,Pune,Maharashtra,Personal Care,UPI,8784,0
TXN-00544,2023-04-03,CUST-2061,Kolkata,West Bengal,Sports,UPI,519,0
TXN-00545,2024-01-18,CUST-1211,Pune,Maharashtra,Apparel,UPI,1931,0
TXN-00546,2023-08-09,CUST-1755,Bengaluru,Karnataka,Food & Grocery,UPI,2056,0
TXN-00547,2024-08-02,CUST-2063,Hyderabad,Telangana,Personal Care,Credit Card,681,0
TXN-00548,2024-12-22,CUST-2462,Chennai,Tamil Nadu,Apparel,Debit Card,4423,0
TXN-00549,2023-08-17,CUST-1595,Chennai,Tamil Nadu,Sports,Debit Card,1469,0
TXN-00550,2023-09-29,CUST-1972,Pune,Maharashtra,Food & Grocery,Debit Card,5534,0
TXN-00551,2023-12-31,CUST-1369,Ahmedabad,Gujarat,Home & Living,UPI,1659,0
TXN-00552,2024-05-07,CUST-1018,Hyderabad,Telangana,Food & Grocery,UPI,2562,0
TXN-00553,2024-06-10,CUST-2265,Chennai,Tamil Nadu,Personal Care,Net Banking,2919,0
TXN-00554,2023-05-22,CUST-1290,Delhi,Delhi,Apparel,Net Banking,16284,0
TXN-00555,2023-05-20,CUST-1021,Ahmedabad,Gujarat,Sports,UPI,3558,1
TXN-00556,2024-05-06,CUST-1923,Delhi,Delhi,Sports,UPI,8328,0
TXN-00557,2024-06-17,CUST-1440,Ahmedabad,Gujarat,Sports,UPI,1228,0
TXN-00558,2024-10-10,CUST-2410,Ahmedabad,Gujarat,Personal Care,UPI,863,0
TXN-00559,2023-04-26,CUST-2267,Pune,Maharashtra,Personal Care,Credit Card,3918,0
TXN-00560,2024-02-19,CUST-1536,Ahmedabad,Gujarat,Electronics,UPI,1377,0
TXN-00561,2023-01-29,CUST-1873,Mumbai,Maharashtra,Electronics,UPI,2583,0
TXN-00562,2023-08-22,CUST-1245,Mumbai,Maharashtra,Home & Living,Debit Card,1953,0
TXN-00563,2024-06-24,CUST-2460,Hyderabad,Telangana,Books & Media,UPI,3569,0
TXN-00564,2023-10-27,CUST-1571,Pune,Maharashtra,Sports,Cash,5851,0
TXN-00565,2023-07-02,CUST-1351,Bengaluru,Karnataka,Apparel,Credit Card,5775,0
TXN-00566,2024-09-14,CUST-1621,Chennai,Tamil Nadu,Home & Living,UPI,4723,0
TXN-00567,2023-10-01,CUST-2084,Delhi,Delhi,Food & Grocery,Debit Card,1822,0
TXN-00568,2023-04-03,CUST-2259,Hyderabad,Telangana,Food & Grocery,Credit Card,1562,0
TXN-00569,2024-09-12,CUST-1002,Bengaluru,Karnataka,Electronics,UPI,892,0
